id,AND_ID,PI_ID,PMID,ProjectNumber,subProjectNumber,PI_Name
371,5478887,1869459,7758588,P01HL048676,,"FREEMAN, BRUCE A"
372,5478887,1869459,7716606,P01HL048676,,"FREEMAN, BRUCE A"
373,5478887,1869459,8572177,P01HL048676,,"FREEMAN, BRUCE A"
374,5478887,1869459,7611420,P01HL048676,,"FREEMAN, BRUCE A"
375,5478887,1869459,7893650,P01HL048676,,"FREEMAN, BRUCE A"
376,5478887,1869459,7840633,P01HL048676,,"FREEMAN, BRUCE A"
377,5478887,1869459,7503550,P01HL048676,,"FREEMAN, BRUCE A"
378,5181732,7965179,8208223,R29HL048918,,"WILSON, DAVID L"
379,5181732,7965179,7837003,R29HL048918,,"WILSON, DAVID L"
380,5181732,7965179,8177157,R29HL048918,,"WILSON, DAVID L"
381,5181732,7965179,7700194,R29HL048918,,"WILSON, DAVID L"
382,4083552,6215554,8183921,R01HL049040,,"WILSON, JAMES M"
383,5918889,1918508,7894484,R01HL049171,,"MARCHUK, DOUGLAS A"
384,5918889,1918508,7891374,R01HL049171,,"MARCHUK, DOUGLAS A"
385,5918889,1918508,8162075,R01HL049171,,"MARCHUK, DOUGLAS A"
386,671873,1864056,7520712,R01HL049752,,"CHEN, POJEN P"
387,2378547,1887410,8027542,R01HL049915,,"SYKES, MEGAN"
388,2378547,1887410,7906567,R01HL049915,,"SYKES, MEGAN"
389,266498,1897173,7890681,R01HL049938,,"KUNOS, GEORGE"
390,266498,1897173,7589169,R01HL049938,,"KUNOS, GEORGE"
391,266498,1897173,7735291,R01HL049938,,"KUNOS, GEORGE"
392,273423,1869011,8166296,R01HL050049,,"MUSTAFA, S. JAMAL"
393,273423,1869011,8138947,R01HL050049,,"MUSTAFA, S. JAMAL"
394,9256330,1887340,7542256,R01HL050061,,"MURPHY-ULLRICH, JOANNE E"
395,9256330,1887340,7706271,R01HL050061,,"MURPHY-ULLRICH, JOANNE E"
396,1732822,1901567,8532748,R01HL050349,,"KING, MICHAEL A"
397,1732822,1901567,9420834,R01HL050349,,"KING, MICHAEL A"
398,7341700,1876527,7992356,P01HL050985,,"PLATT, JEFFREY L"
399,7341700,1876527,7930596,P01HL050985,,"PLATT, JEFFREY L"
400,4209675,1876527,7524521,P01HL050985,,"PLATT, JEFFREY L"
401,7341700,1876527,7868152,P01HL050985,,"PLATT, JEFFREY L"
402,3523833,1880928,7769099,R01HL051174,,"FRANCO, ROBERT S"
403,3523833,1880928,7653522,R01HL051174,,"FRANCO, ROBERT S"
404,8795753,1880928,7492791,R01HL051174,,"FRANCO, ROBERT S"
405,7399587,1879347,7918983,R01HL051197,,"BENNETT, PAUL B."
406,2596196,1878543,8520742,R01HL051854,,"MATTHAY, MICHAEL A."
407,2596196,1878543,7985899,R01HL051854,,"MATTHAY, MICHAEL A."
408,2596196,1878543,7615779,R01HL051854,,"MATTHAY, MICHAEL A."
409,2596196,1878543,7559426,R01HL051854,,"MATTHAY, MICHAEL A."
410,2596196,1878543,7541239,R01HL051854,,"MATTHAY, MICHAEL A."
411,2596196,1878543,7856895,R01HL051854,,"MATTHAY, MICHAEL A."
412,2596196,1878543,7532004,R01HL051854,,"MATTHAY, MICHAEL A."
413,2596196,1878543,8537439,R01HL051854,,"MATTHAY, MICHAEL A."
414,2596196,1878543,7697237,R01HL051854,,"MATTHAY, MICHAEL A."
415,2596196,1878543,8847269,R01HL051854,,"MATTHAY, MICHAEL A."
416,2596196,1878543,7538665,R01HL051854,,"MATTHAY, MICHAEL A."
417,5181733,1872726,7665171,R01HL052134,,"WILSON, DAVID B"
418,5181733,1872726,7717974,R01HL052134,,"WILSON, DAVID B"
419,2150436,1889277,7619501,R01GM049489,,"LATHAM, KEITH E"
420,2150436,1889277,8588930,R01GM049489,,"LATHAM, KEITH E"
421,2150436,1889277,7558687,R01GM049489,,"LATHAM, KEITH E"
422,2150436,1889277,8565328,R01GM049489,,"LATHAM, KEITH E"
423,2150436,1889277,8565329,R01GM049489,,"LATHAM, KEITH E"
424,2150436,1889277,7729597,R01GM049489,,"LATHAM, KEITH E"
425,2150436,1889277,8882812,R01GM049489,,"LATHAM, KEITH E"
426,2072134,1891188,8051193,R01HL035549,,"TARBELL, JOHN M"
427,2072134,1891188,7923610,R01HL035549,,"TARBELL, JOHN M"
428,2072134,1891188,8078322,R01HL035549,,"TARBELL, JOHN M"
429,4589456,1866535,7729002,R01HL036014,,"GALPER, JONAS BERNARD"
430,8582929,1862309,7977801,P01HL036080,,"BISHOP, VERNON S"
431,8582929,1862309,7922500,P01HL036080,,"BISHOP, VERNON S"
432,8582929,1862309,8203597,P01HL036080,,"BISHOP, VERNON S"
433,8582929,1862309,7804790,P01HL036080,,"BISHOP, VERNON S"
434,8582929,1862309,7965033,P01HL036080,,"BISHOP, VERNON S"
435,2439037,1879491,8070674,R01HL036418,,"WEGLICKI, WILLIAM BERNARD"
436,2439037,1879491,8028589,R01HL036418,,"WEGLICKI, WILLIAM BERNARD"
437,2439037,1879491,7512452,R01HL036418,,"WEGLICKI, WILLIAM BERNARD"
438,2439037,1879491,7518201,R01HL036418,,"WEGLICKI, WILLIAM BERNARD"
439,2439037,1879491,8030864,R01HL036418,,"WEGLICKI, WILLIAM BERNARD"
440,2439037,1879491,7808338,R01HL036418,,"WEGLICKI, WILLIAM BERNARD"
441,2439037,1879491,7977698,R01HL036418,,"WEGLICKI, WILLIAM BERNARD"
442,2439037,1879491,7760359,R01HL036418,,"WEGLICKI, WILLIAM BERNARD"
443,2439037,1879491,7503807,R01HL036418,,"WEGLICKI, WILLIAM BERNARD"
444,3885356,1875723,8527475,P01HL036444,,"STORB, RAINER F."
445,3885356,1875723,7532034,P01HL036444,,"STORB, RAINER F."
446,3885356,1875723,7579422,P01HL036444,,"STORB, RAINER F."
447,3885356,1875723,8941047,P01HL036444,,"STORB, RAINER F."
448,3885356,1875723,7541667,P01HL036444,,"STORB, RAINER F."
449,3885356,1875723,7849310,P01HL036444,,"STORB, RAINER F."
450,3885356,1875723,7769290,P01HL036444,,"STORB, RAINER F."
451,3885356,1875723,7579426,P01HL036444,,"STORB, RAINER F."
452,3885356,1875723,7579469,P01HL036444,,"STORB, RAINER F."
453,3885356,1875723,8535315,P01HL036444,,"STORB, RAINER F."
454,3885356,1875723,7849321,P01HL036444,,"STORB, RAINER F."
455,3885356,1875723,7534131,P01HL036444,,"STORB, RAINER F."
456,3885356,1875723,7670395,P01HL036444,,"STORB, RAINER F."
457,3885356,1875723,7662985,P01HL036444,,"STORB, RAINER F."
458,3885356,1875723,7839411,P01HL036444,,"STORB, RAINER F."
459,3885356,1875723,7839432,P01HL036444,,"STORB, RAINER F."
460,3885356,1875723,7646999,P01HL036444,,"STORB, RAINER F."
461,3885356,1875723,9372034,P01HL036444,,"STORB, RAINER F."
462,7492642,1880199,8302012,R37HL036473,,"ERDOS, ERVIN G"
463,7492642,1880199,8052664,R37HL036473,,"ERDOS, ERVIN G"
464,7492642,1880199,8118952,R37HL036473,,"ERDOS, ERVIN G"
465,298546,1872839,7666288,P01HL036588,,"SCHNEIDERMAN, NEIL"
466,298546,1872839,8845091,P01HL036588,,"SCHNEIDERMAN, NEIL"
467,8511090,1882768,7919350,R01HL037419,,"PONCZ, MORTIMER"
468,7244084,1962860,8069406,R37HL037464,,"JULIUS, STEVO"
469,7244084,1962860,8069404,R37HL037464,,"JULIUS, STEVO"
470,7244084,1962860,8039837,R37HL037464,,"JULIUS, STEVO"
471,7244084,1962860,8064170,R37HL037464,,"JULIUS, STEVO"
472,7244084,1962860,8206583,R37HL037464,,"JULIUS, STEVO"
473,7244084,1962860,7930548,R37HL037464,,"JULIUS, STEVO"
474,244023,1870731,8013754,R01HL038429,,"LABARTHE, DARWIN R."
475,244023,1870731,8154471,R01HL038429,,"LABARTHE, DARWIN R."
476,303018,2413532,7925139,R01HL038438,,"RAJ, J. USHA"
477,303018,2413532,8187808,R01HL038438,,"RAJ, J. USHA"
478,303018,2413532,8112841,R01HL038438,,"RAJ, J. USHA"
479,303018,2413532,7993800,R01HL038438,,"RAJ, J. USHA"
480,7156330,1918305,7503302,R01HL038942,,"MALVIN, GARY M"
481,7156330,1918305,7485598,R01HL038942,,"MALVIN, GARY M"
482,7156330,1918305,7503302,R01HL038942,,"MALVIN, GARY M"
483,7156330,1918305,7485598,R01HL038942,,"MALVIN, GARY M"
484,4167353,1889024,7749880,R01HL039966,,"SEALS, DOUGLAS R"
485,4167353,1889024,7780292,R01HL039966,,"SEALS, DOUGLAS R"
486,4167353,1889024,8567521,R01HL039966,,"SEALS, DOUGLAS R"
487,5959472,1903017,7814438,R01HL040047,,"MARCHANT, ROGER E"
488,5959472,1903017,7532996,R01HL040047,,"MARCHANT, ROGER E"
489,1352987,1927917,8198437,R01HL040303,,"TRACY, STEVEN M"
490,5629769,1857997,7961845,P01HL040387,,"BENNETT, JOEL S."
491,5629769,1857997,8017757,P01HL040387,,"BENNETT, JOEL S."
492,5629769,1857997,7518445,P01HL040387,,"BENNETT, JOEL S."
493,5629769,1857997,7510679,P01HL040387,,"BENNETT, JOEL S."
494,5629769,1857997,7855888,P01HL040387,,"BENNETT, JOEL S."
495,5629769,1857997,7514181,P01HL040387,,"BENNETT, JOEL S."
496,5629769,1857997,7973781,P01HL040387,,"BENNETT, JOEL S."
497,5629769,1857997,8042985,P01HL040387,,"BENNETT, JOEL S."
498,5629769,1857997,8556514,P01HL040387,,"BENNETT, JOEL S."
499,5629769,1857997,8034576,P01HL040387,,"BENNETT, JOEL S."
500,5629769,1857997,8282784,P01HL040387,,"BENNETT, JOEL S."
501,5629769,1857997,7530462,P01HL040387,,"BENNETT, JOEL S."
502,5629769,1857997,7933989,P01HL040387,,"BENNETT, JOEL S."
503,5629769,1857997,7507931,P01HL040387,,"BENNETT, JOEL S."
504,5629769,1857997,7949093,P01HL040387,,"BENNETT, JOEL S."
505,4883573,1860674,8531612,R01HL045547,,"RAVEN, PETER B"
506,4883573,1860674,7733358,R01HL045547,,"RAVEN, PETER B"
507,4883573,1860674,7900874,R01HL045547,,"RAVEN, PETER B"
508,4883573,1860674,8531612,R01HL045547,,"RAVEN, PETER B"
509,4883573,1860674,7733358,R01HL045547,,"RAVEN, PETER B"
510,4883573,1860674,7900874,R01HL045547,,"RAVEN, PETER B"
511,8396674,1917582,8117451,R01HL045745,,"MILLER, YORK E"
512,0,6667828,7509795,R01HL046447,,"MILL, JOHN F"
513,0,6667828,7512858,R01HL046447,,"MILL, JOHN F"
514,1431827,1862832,8041111,P50HL046487,,"TOEWS, GALEN B"
515,1431827,1862832,8141252,P50HL046487,,"TOEWS, GALEN B"
516,1431827,1862832,8292385,P50HL046487,,"TOEWS, GALEN B"
517,1431827,1862832,7509730,P50HL046487,,"TOEWS, GALEN B"
518,1431827,1862832,8153398,P50HL046487,,"TOEWS, GALEN B"
519,1431827,1862832,8301193,P50HL046487,,"TOEWS, GALEN B"
520,1431827,1862832,8025743,P50HL046487,,"TOEWS, GALEN B"
521,1431827,1862832,7943180,P50HL046487,,"TOEWS, GALEN B"
522,1431827,1862832,7946397,P50HL046487,,"TOEWS, GALEN B"
523,1431827,1862832,7956428,P50HL046487,,"TOEWS, GALEN B"
524,1431827,1862832,8131540,P50HL046487,,"TOEWS, GALEN B"
525,1431827,1862832,7852083,P50HL046487,,"TOEWS, GALEN B"
526,1431827,1862832,8030748,P50HL046487,,"TOEWS, GALEN B"
527,1431827,1862832,8049076,P50HL046487,,"TOEWS, GALEN B"
528,1431827,1862832,8254194,P50HL046487,,"TOEWS, GALEN B"
529,1431827,1862832,7909997,P50HL046487,,"TOEWS, GALEN B"
530,1431827,1862832,8262617,P50HL046487,,"TOEWS, GALEN B"
531,1431827,1862832,7855310,P50HL046487,,"TOEWS, GALEN B"
532,1431827,1862832,7924471,P50HL046487,,"TOEWS, GALEN B"
533,1431827,1862832,8200045,P50HL046487,,"TOEWS, GALEN B"
534,1431827,1862832,8144935,P50HL046487,,"TOEWS, GALEN B"
535,1431827,1862832,8521027,P50HL046487,,"TOEWS, GALEN B"
536,1431827,1862832,8283047,P50HL046487,,"TOEWS, GALEN B"
537,1431827,1862832,8080167,P50HL046487,,"TOEWS, GALEN B"
538,1431827,1862832,7525712,P50HL046487,,"TOEWS, GALEN B"
539,1431827,1862832,8060760,P50HL046487,,"TOEWS, GALEN B"
540,1431827,1862832,8275727,P50HL046487,,"TOEWS, GALEN B"
541,2201543,1961829,8136151,R01HL046735,,"LWEBUGA-MUKASA, JAMSON S"
542,2201543,1961829,8020608,R01HL046735,,"LWEBUGA-MUKASA, JAMSON S"
543,2201543,1961829,8136151,R01HL046735,,"LWEBUGA-MUKASA, JAMSON S"
544,2201543,1961829,8020608,R01HL046735,,"LWEBUGA-MUKASA, JAMSON S"
545,2100130,1882725,8294401,P01HL046826,,"ROBBINS, JEFFREY"
546,2100130,1882725,8137509,P01HL046826,,"ROBBINS, JEFFREY"
547,2100130,1882725,7983072,P01HL046826,,"ROBBINS, JEFFREY"
548,2417456,1860466,8034687,R01HL047032,,"WARE, J. ANTHONY"
549,5340324,1861683,7548764,R01HL047250,,"KALYANARAMAN, BALARAMAN"
550,5340324,1861683,7698340,R01HL047250,,"KALYANARAMAN, BALARAMAN"
551,5340324,1861683,8660403,R01HL047250,,"KALYANARAMAN, BALARAMAN"
552,5340324,1861683,7595096,R01HL047250,,"KALYANARAMAN, BALARAMAN"
553,5340324,1861683,7740075,R01HL047250,,"KALYANARAMAN, BALARAMAN"
554,5340324,1861683,7889147,R01HL047250,,"KALYANARAMAN, BALARAMAN"
555,5340324,1861683,7793976,R01HL047250,,"KALYANARAMAN, BALARAMAN"
556,5340324,1861683,7503550,R01HL047250,,"KALYANARAMAN, BALARAMAN"
557,5340324,1861683,7658151,R01HL047250,,"KALYANARAMAN, BALARAMAN"
558,4250334,1891390,8091389,R01HL047456,,"NIEWIAROWSKI, STEFAN"
559,4250334,1891390,7919350,R01HL047456,,"NIEWIAROWSKI, STEFAN"
560,205883,1876582,8528067,R29HL047463,,"KOMIVES, ELIZABETH A."
561,205883,1876582,8572278,R29HL047463,,"KOMIVES, ELIZABETH A."
562,205883,1876582,8535250,R29HL047463,,"KOMIVES, ELIZABETH A."
563,205883,1876582,8819984,R29HL047463,,"KOMIVES, ELIZABETH A."
564,205883,1876582,7613475,R29HL047463,,"KOMIVES, ELIZABETH A."
565,2162441,1866979,7810595,R01HL047906,,"AVIV, ABRAHAM"
566,2120122,1918292,7665553,R01HL048044,,"OSBORNE, TIMOTHY F"
567,2120122,1918292,7597088,R01HL048044,,"OSBORNE, TIMOTHY F"
568,2120122,1918292,7592729,R01HL048044,,"OSBORNE, TIMOTHY F"
569,1328807,1880229,8135729,R01HL048114,,"ASHBY, BARRIE"
570,1602231,8039866,7667404,R01DK032089,,"BRAY, GEORGE"
571,1602231,8039866,7606492,R01DK032089,,"BRAY, GEORGE"
572,9037769,1876024,7484922,R01DK042549,,"HILL, JAMES O"
573,9037769,1876024,8581102,R01DK042549,,"HILL, JAMES O"
574,9037769,1876024,7598063,R01DK042549,,"HILL, JAMES O"
575,0,3119315,8151061,R01HL020989,,"WALKER, DAWN E"
576,0,3119315,7509612,R01HL020989,,"WALKER, DAWN E"
577,1397866,1888546,10146732,R01HL021906,,"FORTMANN, STEPHEN PAUL"
578,1397866,1888546,7971874,R01HL021906,,"FORTMANN, STEPHEN PAUL"
579,1397866,1888546,10150455,R01HL021906,,"FORTMANN, STEPHEN PAUL"
580,1397866,1888546,7841241,R01HL021906,,"FORTMANN, STEPHEN PAUL"
581,1397866,1888546,8179046,R01HL021906,,"FORTMANN, STEPHEN PAUL"
582,1698037,1884668,7969044,R01HL021922,,"KASS, ROBERT S"
583,1698037,1884668,7520693,R01HL021922,,"KASS, ROBERT S"
584,7509854,1901594,7857922,R01HL022252,,"SMITH, KEVIN M"
585,7509854,1901594,7480152,R01HL022252,,"SMITH, KEVIN M"
586,2887959,1868849,8145535,R37HL024525,,"HO, CHIEN"
587,2887959,1868849,8057888,R37HL024525,,"HO, CHIEN"
588,2887959,1868849,8137077,R37HL024525,,"HO, CHIEN"
589,2887959,1868849,7972099,R37HL024525,,"HO, CHIEN"
590,2887959,1868849,7696519,R37HL024525,,"HO, CHIEN"
591,2887959,1868849,7707910,R37HL024525,,"HO, CHIEN"
592,2887959,1868849,7752247,R37HL024525,,"HO, CHIEN"
593,0,7711011,8006833,R01HL026091,,"ST. JOHN, WALTER"
594,2498596,1962514,7876199,P01HL027867,,"INESI, GIUSEPPE"
595,2498596,1962514,7744863,P01HL027867,,"INESI, GIUSEPPE"
596,2498596,1962514,7608196,P01HL027867,,"INESI, GIUSEPPE"
597,2498596,1962514,7657618,P01HL027867,,"INESI, GIUSEPPE"
598,2498596,1962514,7536037,P01HL027867,,"INESI, GIUSEPPE"
599,2498596,1962514,7666366,P01HL027867,,"INESI, GIUSEPPE"
600,8546477,1962922,8056747,R01HL027993,,"BUDZYNSKI, ANDREI Z"
601,8546477,1962922,8093071,R01HL027993,,"BUDZYNSKI, ANDREI Z"
602,8546477,1962922,7818905,R01HL027993,,"BUDZYNSKI, ANDREI Z"
603,275610,1871604,8091025,R01HL028066,,"NATTIE, EUGENE E"
604,275610,1871604,7909799,R01HL028066,,"NATTIE, EUGENE E"
605,8604485,1862932,8155637,R01HL028573,,"LINGREL, JERRY B"
606,8604485,1862932,7984427,R01HL028573,,"LINGREL, JERRY B"
607,8604485,1862932,7518958,R01HL028573,,"LINGREL, JERRY B"
608,8604485,1862932,7809153,R01HL028573,,"LINGREL, JERRY B"
609,8604485,1862932,7550450,R01HL028573,,"LINGREL, JERRY B"
610,8604485,1862932,7619055,R01HL028573,,"LINGREL, JERRY B"
611,8604485,1862932,7852379,R01HL028573,,"LINGREL, JERRY B"
612,8604485,1862932,7608186,R01HL028573,,"LINGREL, JERRY B"
613,8604485,1862932,7573462,R01HL028573,,"LINGREL, JERRY B"
614,8604485,1862932,7872775,R01HL028573,,"LINGREL, JERRY B"
615,8604485,1862932,7559403,R01HL028573,,"LINGREL, JERRY B"
616,5169162,1869139,8527649,P01HL029019,,"NEMERSON, YALE R"
617,5169162,1869139,8527648,P01HL029019,,"NEMERSON, YALE R"
618,5169162,1869139,7667269,P01HL029019,,"NEMERSON, YALE R"
619,5169162,1869139,7654932,P01HL029019,,"NEMERSON, YALE R"
620,5169162,1869139,7568009,P01HL029019,,"NEMERSON, YALE R"
621,5169162,1869139,7669897,P01HL029019,,"NEMERSON, YALE R"
622,4318971,8514599,7852745,P01HL029587,,"COWLEY, ALLEN W"
623,4318971,8514599,8203587,P01HL029587,,"COWLEY, ALLEN W"
624,4318971,8514599,8067414,P01HL029587,,"COWLEY, ALLEN W"
625,4318971,8514599,8206627,P01HL029587,,"COWLEY, ALLEN W"
626,4318971,8514599,8206632,P01HL029587,,"COWLEY, ALLEN W"
627,4318971,8514599,7977802,P01HL029587,,"COWLEY, ALLEN W"
628,4318971,8514599,8048595,P01HL029587,,"COWLEY, ALLEN W"
629,4318971,8514599,8092308,P01HL029587,,"COWLEY, ALLEN W"
630,4318971,8514599,8203583,P01HL029587,,"COWLEY, ALLEN W"
631,4318971,8514599,8160879,P01HL029587,,"COWLEY, ALLEN W"
632,4318971,8514599,8067426,P01HL029587,,"COWLEY, ALLEN W"
633,4318971,8514599,8282379,P01HL029587,,"COWLEY, ALLEN W"
634,4318971,8514599,7706694,P01HL029587,,"COWLEY, ALLEN W"
635,4318971,8514599,7838685,P01HL029587,,"COWLEY, ALLEN W"
636,4318971,8514599,8304528,P01HL029587,,"COWLEY, ALLEN W"
637,1371875,1891201,7732912,P01HL030121,,"GOLDWASSER, EUGENE"
638,1371875,1891201,7852328,P01HL030121,,"GOLDWASSER, EUGENE"
639,1371875,1891201,7479831,P01HL030121,,"GOLDWASSER, EUGENE"
640,1371875,1891201,7733458,P01HL030121,,"GOLDWASSER, EUGENE"
641,8442174,1878519,8144570,R01HL030639,,"NATHANSON, NEIL MARC"
642,302603,1862885,7946398,R01HL030923,,"WRIGHT, JO RAE"
643,302603,1862885,8074239,R01HL030923,,"WRIGHT, JO RAE"
644,7671768,1879528,7539224,R01HL032154,,"PITT, BRUCE ROBERT"
645,7671768,1879528,7890697,R01HL032154,,"PITT, BRUCE ROBERT"
646,7671768,1879528,8572246,R01HL032154,,"PITT, BRUCE ROBERT"
647,7671768,1879528,7534997,R01HL032154,,"PITT, BRUCE ROBERT"
648,7671768,1879528,7671110,R01HL032154,,"PITT, BRUCE ROBERT"
649,7671768,1879528,7653577,R01HL032154,,"PITT, BRUCE ROBERT"
650,7671768,1879528,8562440,R01HL032154,,"PITT, BRUCE ROBERT"
651,7671768,1879528,7598510,R01HL032154,,"PITT, BRUCE ROBERT"
652,7671768,1879528,7890668,R01HL032154,,"PITT, BRUCE ROBERT"
653,7671768,1879528,7695925,R01HL032154,,"PITT, BRUCE ROBERT"
654,7671768,1879528,7538671,R01HL032154,,"PITT, BRUCE ROBERT"
655,5084445,1861142,7586261,R01HL033843,,"MOSS, ARTHUR J."
656,5084445,1861142,7889574,R01HL033843,,"MOSS, ARTHUR J."
657,5084445,1861142,7594104,R01HL033843,,"MOSS, ARTHUR J."
658,6819141,1874385,7485411,R37HL033849,,"ANDERSON, JAMES MORLEY"
659,6819141,1874385,7622528,R37HL033849,,"ANDERSON, JAMES MORLEY"
660,6819141,1874385,7738074,R37HL033849,,"ANDERSON, JAMES MORLEY"
661,6819141,1874385,8557729,R37HL033849,,"ANDERSON, JAMES MORLEY"
662,6819141,1874385,7654630,R37HL033849,,"ANDERSON, JAMES MORLEY"
663,251981,1876550,7947603,P01HL034343,,"SEGREST, JERE P"
664,251981,1876550,8125930,P01HL034343,,"SEGREST, JERE P"
665,251981,1876550,8083197,P01HL034343,,"SEGREST, JERE P"
666,251981,1876550,7929037,P01HL034343,,"SEGREST, JERE P"
667,251981,1876550,8138718,P01HL034343,,"SEGREST, JERE P"
668,251981,1876550,7948684,P01HL034343,,"SEGREST, JERE P"
669,251981,1876550,7918318,P01HL034343,,"SEGREST, JERE P"
670,251981,1876550,7929849,P01HL034343,,"SEGREST, JERE P"
671,8841657,1879367,8114010,R01HL034360,,"DAS, DIPAK K"
672,8841657,1879367,7799644,R01HL034360,,"DAS, DIPAK K"
673,8841657,1879367,7515978,R01HL034360,,"DAS, DIPAK K"
674,8841657,1879367,7979747,R01HL034360,,"DAS, DIPAK K"
675,8841657,1879367,8030868,R01HL034360,,"DAS, DIPAK K"
676,5688274,1954985,8114170,R01HL034552,,"JONES, ROSEMARY CRISTIAN"
677,3565322,1891192,7609570,R01HL034579,,"MENTZER, ROBERT M"
678,3565322,1891192,8787466,R01HL034579,,"MENTZER, ROBERT M"
679,3565322,1891192,7485581,R01HL034579,,"MENTZER, ROBERT M"
680,4179748,1862963,7726434,R01HL034708,,"BOSNJAK, ZELJKO J."
681,4179748,1862963,7486042,R01HL034708,,"BOSNJAK, ZELJKO J."
682,2879125,1859359,7665428,R01HL040899,,"ROSS, MICHAEL GLENN"
683,2879125,1859359,7864229,R01HL040899,,"ROSS, MICHAEL GLENN"
684,4380344,7777528,8585996,U01HL041642,,"HOWARD, BARBARA V"
685,4380344,7777528,7631631,U01HL041642,,"HOWARD, BARBARA V"
686,199347,7777528,7631630,U01HL041642,,"HOWARD, BARBARA V"
687,3501916,1862976,7883120,P01HL030086,,"ALBERS, JOHN J"
688,3501916,1862976,7500507,P01HL030086,,"ALBERS, JOHN J"
689,3501916,1862976,7555485,P01HL030086,,"ALBERS, JOHN J"
690,3501916,1862976,7490104,P01HL030086,,"ALBERS, JOHN J"
691,3501916,1862976,7864842,P01HL030086,,"ALBERS, JOHN J"
692,3501916,1862976,7533064,P01HL030086,,"ALBERS, JOHN J"
693,3501916,1862976,8656071,P01HL030086,,"ALBERS, JOHN J"
694,3501916,1862976,8788548,P01HL030086,,"ALBERS, JOHN J"
695,3501916,1862976,7572694,P01HL030086,,"ALBERS, JOHN J"
696,3501916,1862976,7489847,P01HL030086,,"ALBERS, JOHN J"
697,3501916,1862976,7654777,P01HL030086,,"ALBERS, JOHN J"
698,3501916,1862976,8788005,P01HL030086,,"ALBERS, JOHN J"
699,3501916,1862976,7738519,P01HL030086,,"ALBERS, JOHN J"
700,3501916,1862976,7648002,P01HL030086,,"ALBERS, JOHN J"
701,3501916,1862976,7583571,P01HL030086,,"ALBERS, JOHN J"
702,3501916,1862976,8542874,P01HL030086,,"ALBERS, JOHN J"
703,3501916,1862976,7658165,P01HL030086,,"ALBERS, JOHN J"
704,3501916,1862976,7489238,P01HL030086,,"ALBERS, JOHN J"
705,3501916,1862976,7744879,P01HL030086,,"ALBERS, JOHN J"
706,3501916,1862976,8554588,P01HL030086,,"ALBERS, JOHN J"
707,3501916,1862976,8675648,P01HL030086,,"ALBERS, JOHN J"
708,3501916,1862976,7753827,P01HL030086,,"ALBERS, JOHN J"
709,2391695,1861136,7592204,R29HL048248,,"TOGIAS, ALKIS G."
710,2391695,1861136,7734973,R29HL048248,,"TOGIAS, ALKIS G."
711,3369628,1881154,7532979,P01HL049545,,"PERMUTT, SOLBERT"
712,3369628,1881154,7650396,P01HL049545,,"PERMUTT, SOLBERT"
713,3369628,1881154,7529288,P01HL049545,,"PERMUTT, SOLBERT"
714,3369628,1881154,7649921,P01HL049545,,"PERMUTT, SOLBERT"
715,3369628,1881154,7543306,P01HL049545,,"PERMUTT, SOLBERT"
716,3369628,1881154,7538541,P01HL049545,,"PERMUTT, SOLBERT"
717,3369628,1881154,7593627,P01HL049545,,"PERMUTT, SOLBERT"
718,3369628,1881154,7734975,P01HL049545,,"PERMUTT, SOLBERT"
719,3369628,1881154,7622764,P01HL049545,,"PERMUTT, SOLBERT"
720,5790184,1887832,7608081,R01GM032095,,"MOLINEUX, IAN J"
721,5790184,1887832,7883717,R01GM032095,,"MOLINEUX, IAN J"
722,5790184,1887832,7608082,R01GM032095,,"MOLINEUX, IAN J"
723,6298317,1857713,8537356,R01DK021723,,"BEAVO, JOSEPH A"
724,6298317,1857713,7782295,R01DK021723,,"BEAVO, JOSEPH A"
725,6298317,1857713,7568196,R01DK021723,,"BEAVO, JOSEPH A"
726,6298317,1857713,7480160,R01DK021723,,"BEAVO, JOSEPH A"
727,6298317,1857713,8530505,R01DK021723,,"BEAVO, JOSEPH A"
728,5199777,1932311,8666385,R01HL050025,,"KORENBERG, JULIE R"
729,5199777,1932311,7573123,R01HL050025,,"KORENBERG, JULIE R"
730,5199777,1932311,7665616,R01HL050025,,"KORENBERG, JULIE R"
731,5199777,1932311,7656596,R01HL050025,,"KORENBERG, JULIE R"
732,5199777,1932311,7656597,R01HL050025,,"KORENBERG, JULIE R"
733,6290981,1882860,10188798,R01HL050121,,"HOSEY, M. M"
734,6290981,1882860,7890702,R01HL050121,,"HOSEY, M. M"
735,7270673,1873102,7567333,P01DK045734,,"GORBACH, SHERWOOD L"
736,2808500,1887496,7529503,P01HL018575,,"WEBB, R CLINTON"
737,2808500,1887496,7860667,P01HL018575,,"WEBB, R CLINTON"
738,2808500,1887496,7539405,P01HL018575,,"WEBB, R CLINTON"
739,2808500,1887496,8527352,P01HL018575,,"WEBB, R CLINTON"
740,2808500,1887496,7762002,P01HL018575,,"WEBB, R CLINTON"
741,2808500,1887496,7782934,P01HL018575,,"WEBB, R CLINTON"
742,2808500,1887496,7638744,P01HL018575,,"WEBB, R CLINTON"
743,2808500,1887496,8586804,P01HL018575,,"WEBB, R CLINTON"
744,2808500,1887496,7607723,P01HL018575,,"WEBB, R CLINTON"
